Date,SP.rk
20100429,5.31E-05
20100430,9.46E-05
20100503,5.82E-05
20100504,0.000192877
20100505,0.000157366
20100506,0.002793552
20100507,0.000842523
20100510,0.000611078
20100511,0.000155411
20100512,7.49E-05
20100513,9.72E-05
20100514,0.000226028
20100517,0.000202413
20100518,0.000217529
20100519,0.000290985
20100520,0.000517783
20100521,0.000461321
20100524,0.000150736
20100525,0.000486549
20100526,0.000275104
20100527,0.000235906
20100528,0.000220501
20100531,
20100601,0.000221652
20100602,0.000101758
20100603,0.000118916
20100604,0.000275812
20100607,0.00014798
20100608,0.00026297
20100609,0.00015877
20100610,0.000277116
20100611,0.000118976
20100614,0.000101193
20100615,6.95E-05
20100616,7.57E-05
20100617,7.98E-05
20100618,3.52E-05
20100621,0.000103705
20100622,0.000105016
20100623,0.000152895
20100624,0.000134249
20100625,0.000142116
20100628,7.30E-05
20100629,0.000284561
20100630,0.000119772
20100701,0.000264043
20100702,0.000147717
20100705,
20100706,0.000192708
20100707,0.000103218
20100708,0.000107315
20100709,5.22E-05
20100712,6.89E-05
20100713,9.94E-05
20100714,7.28E-05
20100715,0.000115018
20100716,0.000121566
20100719,9.19E-05
20100720,0.000129015
20100721,0.000144566
20100722,0.000169437
20100723,0.000125146
20100726,5.48E-05
20100727,6.41E-05
20100728,5.62E-05
20100729,0.000121268
20100730,0.000139802
20100802,8.35E-05
20100803,4.82E-05
20100804,4.97E-05
20100805,5.14E-05
20100806,9.71E-05
20100809,2.62E-05
20100810,0.000117367
20100811,0.000206138
20100812,7.77E-05
20100813,4.48E-05
20100816,7.37E-05
20100817,6.25E-05
20100818,6.02E-05
20100819,0.000136161
20100820,6.21E-05
20100823,6.95E-05
20100824,0.000141041
20100825,9.75E-05
20100826,0.00010237
20100827,0.00018732
20100830,5.49E-05
20100831,0.000149792
20100901,0.000244351
20100902,3.03E-05
20100903,8.36E-05
20100906,
20100907,6.64E-05
20100908,4.44E-05
20100909,7.98E-05
20100910,2.53E-05
20100913,5.47E-05
20100914,4.52E-05
20100915,4.54E-05
20100916,3.57E-05
20100917,4.24E-05
20100920,3.67E-05
20100921,6.61E-05
20100922,6.29E-05
20100923,7.39E-05
20100924,5.82E-05
20100927,3.19E-05
20100928,7.88E-05
20100929,6.68E-05
20100930,0.000116249
20101001,9.09E-05
20101004,5.33E-05
20101005,7.33E-05
20101006,3.66E-05
20101007,4.67E-05
20101008,3.92E-05
20101011,2.17E-05
20101012,5.50E-05
20101013,3.86E-05
20101014,5.23E-05
20101015,7.42E-05
20101018,2.87E-05
20101019,0.000132105
20101020,6.51E-05
20101021,8.39E-05
20101022,2.36E-05
20101025,5.88E-05
20101026,5.19E-05
20101027,5.75E-05
20101028,5.26E-05
20101029,3.44E-05
20101101,6.27E-05
20101102,2.46E-05
20101103,9.38E-05
20101104,8.05E-05
20101105,3.23E-05
20101108,2.63E-05
20101109,4.57E-05
20101110,5.46E-05
20101111,5.47E-05
20101112,6.17E-05
20101115,4.65E-05
20101116,0.000102997
20101117,3.56E-05
20101118,6.69E-05
20101119,2.64E-05
20101122,7.79E-05
20101123,8.42E-05
20101124,5.83E-05
20101125,
20101126,3.76E-05
20101129,0.00010933
20101130,7.94E-05
20101201,0.000100531
20101202,2.51E-05
20101203,2.43E-05
20101206,1.67E-05
20101207,6.31E-05
20101208,3.47E-05
20101209,3.01E-05
20101210,1.23E-05
20101213,1.90E-05
20101214,1.96E-05
20101215,3.03E-05
20101216,2.60E-05
20101217,1.04E-05
20101220,1.52E-05
20101221,6.61E-06
20101222,5.60E-06
20101223,6.44E-06
20101224,
20101227,9.50E-06
20101228,4.84E-06
20101229,4.90E-06
20101230,7.98E-06
20101231,1.14E-05
20110103,5.34E-05
20110104,1.96E-05
20110105,1.97E-05
20110106,2.90E-05
20110107,4.23E-05
20110110,4.50E-05
20110111,2.87E-05
20110112,2.30E-05
20110113,1.70E-05
20110114,1.86E-05
20110117,
20110118,1.54E-05
20110119,2.78E-05
20110120,4.97E-05
20110121,3.25E-05
20110124,2.09E-05
20110125,4.47E-05
20110126,2.74E-05
20110127,1.96E-05
20110128,6.78E-05
20110131,3.02E-05
20110201,3.32E-05
20110202,2.09E-05
20110203,3.31E-05
20110204,2.86E-05
20110207,1.77E-05
20110208,1.48E-05
20110209,2.32E-05
20110210,4.29E-05
20110211,2.36E-05
20110214,1.05E-05
20110215,2.32E-05
20110216,2.95E-05
20110217,1.07E-05
20110218,1.37E-05
20110221,
20110222,0.00011575
20110223,8.82E-05
20110224,8.12E-05
20110225,3.27E-05
20110228,2.84E-05
20110301,7.06E-05
20110302,5.29E-05
20110303,7.05E-05
20110304,6.22E-05
20110307,7.19E-05
20110308,5.63E-05
20110309,6.60E-05
20110310,0.000179104
20110311,5.19E-05
20110314,7.13E-05
20110315,0.000393541
20110316,0.000233725
20110317,0.00013021
20110318,0.000106864
20110321,8.44E-05
20110322,2.38E-05
20110323,4.66E-05
20110324,3.11E-05
20110325,2.03E-05
20110328,1.66E-05
20110329,2.05E-05
20110330,1.97E-05
20110331,1.70E-05
20110401,2.53E-05
20110404,1.62E-05
20110405,2.06E-05
20110406,1.76E-05
20110407,6.32E-05
20110408,3.16E-05
20110411,3.10E-05
20110412,5.82E-05
20110413,4.65E-05
20110414,3.62E-05
20110415,2.85E-05
20110418,0.000105639
20110419,2.22E-05
20110420,5.54E-05
20110421,1.39E-05
20110422,
20110425,1.45E-05
20110426,1.75E-05
20110427,2.48E-05
20110428,1.56E-05
20110429,8.31E-06
20110502,2.75E-05
20110503,3.61E-05
20110504,5.99E-05
20110505,0.000107225
20110506,0.000127975
20110509,3.32E-05
20110510,1.80E-05
20110511,5.18E-05
20110512,5.32E-05
20110513,5.26E-05
20110516,4.98E-05
20110517,7.16E-05
20110518,3.08E-05
20110519,3.81E-05
20110520,4.12E-05
20110523,0.000135014
20110524,3.16E-05
20110525,3.94E-05
20110526,4.36E-05
20110527,2.84E-05
20110530,
20110531,7.72E-05
20110601,6.14E-05
20110602,6.88E-05
20110603,0.000117262
20110606,4.20E-05
20110607,4.26E-05
20110608,6.38E-05
20110609,3.05E-05
20110610,7.73E-05
20110613,5.32E-05
20110614,7.78E-05
20110615,0.000120679
20110616,8.87E-05
20110617,9.58E-05
20110620,4.11E-05
20110621,3.26E-05
20110622,4.00E-05
20110623,0.000240379
20110624,6.33E-05
20110627,4.25E-05
20110628,3.41E-05
20110629,4.92E-05
20110630,4.14E-05
20110701,4.57E-05
20110704,
20110705,3.30E-05
20110706,3.11E-05
20110707,7.07E-05
20110708,0.00011349
20110711,0.000115789
20110712,7.48E-05
20110713,8.44E-05
20110714,9.88E-05
20110715,8.69E-05
20110718,6.76E-05
20110719,6.32E-05
20110720,2.78E-05
20110721,7.51E-05
20110722,2.41E-05
20110725,7.21E-05
20110726,3.17E-05
20110727,9.35E-05
20110728,5.26E-05
20110729,0.000177642
20110801,0.00024005
20110802,0.000119879
20110803,0.000240887
20110804,0.000394206
20110805,0.001068625
20110808,0.001003222
20110809,0.001546668
20110810,0.001272641
20110811,0.000574361
20110812,0.00033263
20110815,0.000138481
20110816,0.000236991
20110817,0.000141462
20110818,0.000865134
20110819,0.000370098
20110822,0.000387645
20110823,0.000219861
20110824,0.000181355
20110825,0.000339513
20110826,0.000426321
20110829,0.000164429
20110830,0.000188694
20110831,0.000170053
20110901,0.000237191
20110902,0.000294975
20110905,
20110906,0.000567803
20110907,0.00015578
20110908,0.000174971
20110909,0.000321722
20110912,0.000307045
20110913,0.000199578
20110914,0.00024604
20110915,0.000128571
20110916,0.000109203
20110919,0.000282388
20110920,0.000135919
20110921,0.000301122
20110922,0.000778884
20110923,0.000282342
20110926,0.000263511
20110927,0.000358913
20110928,0.000217632
20110929,0.000455517
20110930,0.000414693
20111003,0.000475183
20111004,0.000750572
20111005,0.000256284
20111006,0.000200323
20111007,0.000225103
20111010,0.000259508
20111011,0.000105452
20111012,0.000125369
20111013,0.000148746
20111014,0.000154529
20111017,0.000100951
20111018,0.000237616
20111019,0.000135865
20111020,0.000180578
20111021,0.000152316
20111024,6.07E-05
20111025,0.000205127
20111026,0.000242072
20111027,0.000401907
20111028,6.81E-05
20111031,0.000160818
20111101,0.000741089
20111102,0.000263736
20111103,0.000189528
20111104,0.000127872
20111107,9.78E-05
20111108,0.000116121
20111109,0.000435705
20111110,0.000229206
20111111,0.000144705
20111114,8.20E-05
20111115,9.93E-05
20111116,0.000176521
20111117,0.000209732
20111118,9.95E-05
20111121,0.000228045
20111122,0.000127554
20111123,0.000174593
20111124,
20111125,6.90E-05
20111128,0.000501731
20111129,8.64E-05
20111130,0.000464607
20111201,5.94E-05
20111202,0.000103391
20111205,0.000181349
20111206,6.27E-05
20111207,0.000115508
20111208,0.00015509
20111209,9.82E-05
20111212,0.000147002
20111213,0.000151313
20111214,0.000127641
20111215,0.000116293
20111216,9.95E-05
20111219,7.90E-05
20111220,0.000209935
20111221,7.08E-05
20111222,3.25E-05
20111223,1.81E-05
20111226,
20111227,2.07E-05
20111228,4.05E-05
20111229,2.60E-05
20111230,1.47E-05
20120102,
20120103,0.000173616
20120104,3.36E-05
20120105,6.91E-05
20120106,3.95E-05
20120107,
20120109,2.22E-05
20120110,8.07E-05
20120111,3.55E-05
20120112,3.60E-05
20120113,8.65E-05
20120116,
20120117,6.88E-05
20120118,3.14E-05
20120119,2.70E-05
20120120,1.54E-05
20120123,2.95E-05
20120124,4.43E-05
20120125,5.76E-05
20120126,4.55E-05
20120127,4.00E-05
20120130,8.82E-05
20120131,6.45E-05
20120201,7.16E-05
20120202,2.09E-05
20120203,6.10E-05
20120206,2.40E-05
20120207,2.35E-05
20120208,2.13E-05
20120209,3.33E-05
20120210,7.23E-05
20120213,4.36E-05
20120214,3.46E-05
20120215,4.90E-05
20120216,2.88E-05
20120217,1.97E-05
20120220,
20120221,3.09E-05
20120222,2.53E-05
20120223,1.71E-05
20120224,1.52E-05
20120227,4.62E-05
20120228,2.62E-05
20120229,4.13E-05
20120301,4.92E-05
20120302,2.19E-05
20120303,
20120305,3.07E-05
20120306,9.10E-05
20120307,2.38E-05
20120308,4.88E-05
20120309,1.90E-05
20120312,2.02E-05
20120313,4.14E-05
20120314,2.11E-05
20120315,2.26E-05
20120316,1.34E-05
20120319,1.68E-05
20120320,4.61E-05
20120321,2.12E-05
20120322,5.11E-05
20120323,1.86E-05
20120326,4.86E-05
20120327,1.50E-05
20120328,3.62E-05
20120329,5.73E-05
20120330,3.03E-05
20120402,2.48E-05
20120403,4.37E-05
20120404,7.42E-05
20120405,2.83E-05
20120406,
20120409,0.000105983
20120410,6.15E-05
20120411,7.42E-05
20120412,2.29E-05
20120413,4.34E-05
20120416,7.43E-05
20120417,5.48E-05
20120418,4.50E-05
20120419,7.44E-05
20120420,3.45E-05
20120423,0.000115622
20120424,3.19E-05
20120425,7.51E-05
20120426,2.17E-05
20120427,2.52E-05
20120430,1.94E-05
20120501,3.92E-05
20120502,4.17E-05
20120503,3.40E-05
20120504,4.71E-05
20120507,3.96E-05
20120508,7.02E-05
20120509,0.000159317
20120510,7.67E-05
20120511,6.81E-05
20120514,8.85E-05
20120515,7.11E-05
20120516,9.58E-05
20120517,9.06E-05
20120518,9.85E-05
20120521,5.14E-05
20120522,7.05E-05
20120523,0.000111202
20120524,8.98E-05
20120525,4.01E-05
20120528,
20120529,7.20E-05
20120530,0.000100377
20120531,9.02E-05
20120601,0.000171004
20120604,8.34E-05
20120605,5.81E-05
20120606,7.84E-05
20120607,0.000118037
20120608,4.91E-05
20120611,9.31E-05
20120612,7.68E-05
20120613,6.79E-05
20120614,9.44E-05
20120615,3.27E-05
20120618,6.49E-05
20120619,4.46E-05
20120620,8.58E-05
20120621,6.17E-05
20120622,4.12E-05
20120625,0.000125443
20120626,5.56E-05
20120627,4.08E-05
20120628,0.000106529
20120629,0.000146898
20120702,5.34E-05
20120703,1.17E-05
20120704,
20120705,3.58E-05
20120706,7.38E-05
20120709,2.90E-05
20120710,6.63E-05
20120711,5.59E-05
20120712,7.48E-05
20120713,3.92E-05
20120716,2.65E-05
20120717,6.67E-05
20120718,3.51E-05
20120719,3.74E-05
20120720,4.86E-05
20120723,0.000161767
20120724,7.07E-05
20120725,5.09E-05
20120726,0.000158885
20120727,7.12E-05
20120730,3.63E-05
20120731,3.17E-05
20120801,6.26E-05
20120802,0.000119681
20120803,0.00012468
20120806,1.74E-05
20120807,2.11E-05
20120808,2.24E-05
20120809,1.74E-05
20120810,2.85E-05
20120813,1.89E-05
20120814,2.72E-05
20120815,1.20E-05
20120816,1.46E-05
20120817,8.04E-06
20120820,1.29E-05
20120821,2.69E-05
20120822,3.50E-05
20120823,3.52E-05
20120824,2.66E-05
20120827,1.50E-05
20120828,2.72E-05
20120829,1.23E-05
20120830,3.87E-05
20120831,9.29E-05
20120903,
20120904,3.06E-05
20120905,2.27E-05
20120906,5.42E-05
20120907,1.63E-05
20120910,1.12E-05
20120911,1.38E-05
20120912,2.31E-05
20120913,8.68E-05
20120914,3.69E-05
20120917,1.64E-05
20120918,1.82E-05
20120919,1.81E-05
20120920,3.67E-05
20120921,2.12E-05
20120924,2.87E-05
20120925,3.52E-05
20120926,3.26E-05
20120927,3.68E-05
20120928,4.45E-05
20121001,7.36E-05
20121002,5.12E-05
20121003,3.15E-05
20121004,3.43E-05
20121005,3.18E-05
20121008,2.46E-05
20121009,3.18E-05
20121010,3.09E-05
20121011,4.59E-05
20121012,3.40E-05
20121015,2.94E-05
20121016,2.75E-05
20121017,1.39E-05
20121018,3.41E-05
20121019,4.60E-05
20121022,4.65E-05
20121023,0.000113831
20121024,4.73E-05
20121025,8.36E-05
20121026,5.52E-05
20121029,
20121030,
20121031,4.41E-05
20121101,2.86E-05
20121102,4.38E-05
20121105,2.64E-05
20121106,3.34E-05
20121107,0.000171245
20121108,7.07E-05
20121109,9.00E-05
20121112,1.86E-05
20121113,7.90E-05
20121114,6.88E-05
20121115,7.74E-05
20121116,9.94E-05
20121119,8.76E-05
20121120,5.14E-05
20121121,1.48E-05
20121122,
20121123,2.17E-05
20121126,3.90E-05
20121127,4.24E-05
20121128,7.87E-05
20121129,6.77E-05
20121130,3.00E-05
20121203,4.34E-05
20121204,3.50E-05
20121205,5.10E-05
20121206,3.02E-05
20121207,3.41E-05
20121210,1.68E-05
20121211,2.75E-05
20121212,3.01E-05
20121213,3.31E-05
20121214,2.60E-05
20121217,2.76E-05
20121218,2.67E-05
20121219,2.31E-05
20121220,3.06E-05
20121221,0.000103341
20121224,1.02E-05
20121225,
20121226,2.33E-05
20121227,8.19E-05
20121228,6.19E-05
20121231,0.000103625
20130101,
20130102,0.000196093
20130103,2.52E-05
20130104,1.67E-05
20130107,2.48E-05
20130108,2.18E-05
20130109,1.97E-05
20130110,2.51E-05
20130111,1.06E-05
20130114,1.37E-05
20130115,2.10E-05
20130116,1.16E-05
20130117,1.68E-05
20130118,1.36E-05
20130121,
20130122,1.26E-05
20130123,7.38E-06
20130124,2.29E-05
20130125,2.57E-05
20130128,1.26E-05
20130129,1.53E-05
20130130,1.85E-05
20130131,2.59E-05
20130201,3.65E-05
20130204,4.26E-05
20130205,3.02E-05
20130206,2.36E-05
20130207,3.37E-05
20130208,1.36E-05
20130211,8.87E-06
20130212,7.16E-06
20130213,1.43E-05
20130214,1.93E-05
20130215,1.63E-05
20130218,
20130219,1.24E-05
20130220,2.86E-05
20130221,4.35E-05
20130222,3.08E-05
20130225,7.53E-05
20130226,6.80E-05
20130227,2.99E-05
20130228,3.05E-05
20130301,6.85E-05
20130304,2.67E-05
20130305,3.89E-05
20130306,2.12E-05
20130307,1.27E-05
20130308,2.10E-05
20130311,9.07E-06
20130312,1.74E-05
20130313,1.46E-05
20130314,1.03E-05
20130315,1.47E-05
20130318,7.94E-05
20130319,6.11E-05
20130320,4.16E-05
20130321,4.03E-05
20130322,2.42E-05
20130325,5.07E-05
20130326,2.70E-05
20130327,3.83E-05
20130328,1.35E-05
20130329,
20130401,2.39E-05
20130402,2.08E-05
20130403,3.19E-05
20130404,2.93E-05
20130405,0.000120508
20130408,1.68E-05
20130409,2.15E-05
20130410,2.65E-05
20130411,1.86E-05
20130412,3.02E-05
20130415,0.000100856
20130416,5.85E-05
20130417,9.75E-05
20130418,6.44E-05
20130419,3.93E-05
20130422,3.47E-05
20130423,7.45E-05
20130424,1.89E-05
20130425,2.00E-05
20130426,1.82E-05
20130429,1.85E-05
20130430,1.90E-05
20130501,3.15E-05
20130502,1.75E-05
20130503,5.52E-05
20130506,7.38E-06
20130507,1.37E-05
20130508,9.86E-06
20130509,2.49E-05
20130510,2.54E-05
20130511,
20130513,1.43E-05
20130514,1.59E-05
20130515,2.48E-05
20130516,2.61E-05
20130517,2.28E-05
20130520,1.91E-05
20130521,2.75E-05
20130522,9.49E-05
20130523,0.000100301
20130524,3.72E-05
20130527,
20130528,8.73E-05
20130529,7.38E-05
20130530,2.68E-05
20130531,5.68E-05
20130603,8.08E-05
20130604,6.57E-05
20130605,7.02E-05
20130606,8.58E-05
20130607,5.21E-05
20130610,3.25E-05
20130611,9.61E-05
20130612,8.02E-05
20130613,4.27E-05
20130614,5.08E-05
20130617,6.59E-05
20130618,1.98E-05
20130619,9.85E-05
20130620,0.000132499
20130621,0.000128437
20130624,0.000174419
20130625,9.07E-05
20130626,6.50E-05
20130627,4.05E-05
20130628,4.75E-05
20130701,4.76E-05
20130702,4.04E-05
20130703,3.79E-05
20130704,
20130705,6.55E-05
20130708,3.26E-05
20130709,2.33E-05
20130710,3.67E-05
20130711,5.44E-05
20130712,1.14E-05
20130715,6.90E-06
20130716,1.30E-05
20130717,2.17E-05
20130718,1.37E-05
20130719,1.12E-05
20130722,9.73E-06
20130723,9.60E-06
20130724,2.27E-05
20130725,2.23E-05
20130726,2.49E-05
20130729,1.60E-05
20130730,2.08E-05
20130731,4.15E-05
20130801,4.29E-05
20130802,1.04E-05
20130805,8.74E-06
20130806,1.52E-05
20130807,2.40E-05
20130808,2.15E-05
20130809,2.52E-05
20130812,1.83E-05
20130813,2.19E-05
20130814,2.35E-05
20130815,5.98E-05
20130816,2.69E-05
20130819,2.08E-05
20130820,1.69E-05
20130821,5.78E-05
20130822,1.57E-05
20130823,1.76E-05
20130826,2.10E-05
20130827,6.69E-05
20130828,2.57E-05
20130829,2.31E-05
20130830,4.57E-05
20130902,
20130903,8.30E-05
20130904,1.99E-05
20130905,1.56E-05
20130906,7.49E-05
20130909,1.90E-05
20130910,1.75E-05
20130911,1.08E-05
20130912,1.24E-05
20130913,8.73E-06
20130916,5.00E-05
20130917,6.07E-06
20130918,9.65E-05
20130919,1.60E-05
20130920,1.87E-05
20130923,1.89E-05
20130924,2.08E-05
20130925,3.91E-05
20130926,2.70E-05
20130927,2.48E-05
20130930,6.57E-05
20131001,2.80E-05
20131002,3.69E-05
20131003,5.39E-05
20131004,1.96E-05
20131007,6.48E-05
20131008,5.29E-05
20131009,5.32E-05
20131010,6.67E-05
20131011,2.17E-05
20131014,4.26E-05
20131015,5.73E-05
20131016,4.34E-05
20131017,2.14E-05
20131018,1.28E-05
20131021,9.24E-06
20131022,2.83E-05
20131023,3.04E-05
20131024,1.42E-05
20131025,1.26E-05
20131028,1.06E-05
20131029,1.20E-05
20131030,4.44E-05
20131031,2.95E-05
20131101,2.81E-05
20131104,1.29E-05
20131105,1.98E-05
20131106,1.87E-05
20131107,4.36E-05
20131108,3.02E-05
20131111,8.11E-06
20131112,2.44E-05
20131113,1.84E-05
20131114,1.65E-05
20131115,7.73E-06
20131118,2.02E-05
20131119,3.00E-05
20131120,3.84E-05
20131121,1.58E-05
20131122,6.40E-06
20131125,7.25E-06
20131126,1.05E-05
20131127,6.54E-06
20131128,
20131129,9.67E-06
20131202,1.62E-05
20131203,1.41E-05
20131204,5.12E-05
20131205,2.87E-05
20131206,4.81E-05
20131209,1.05E-05
20131210,9.24E-06
20131211,2.74E-05
20131212,2.68E-05
20131213,2.06E-05
20131216,3.43E-05
20131217,1.87E-05
20131218,0.000106052
20131219,1.74E-05
20131220,1.25E-05
20131223,1.09E-05
20131224,2.35E-06
20131225,
20131226,4.86E-06
20131227,5.86E-06
20131230,3.46E-06
20131231,8.86E-06
20140101,
20140102,2.80E-05
20140103,1.49E-05
20140106,3.19E-05
20140107,1.46E-05
20140108,2.45E-05
20140109,2.10E-05
20140110,2.22E-05
20140113,2.61E-05
20140114,2.79E-05
20140115,9.37E-06
20140116,1.31E-05
20140117,1.36E-05
20140120,
20140121,3.69E-05
20140122,1.05E-05
20140123,5.00E-05
20140124,6.76E-05
20140127,7.31E-05
20140128,3.20E-05
20140129,0.000104747
20140130,4.49E-05
20140131,0.000102904
20140203,8.38E-05
20140204,6.40E-05
20140205,7.95E-05
20140206,2.75E-05
20140207,3.91E-05
20140210,1.24E-05
20140211,1.72E-05
20140212,1.89E-05
20140213,2.22E-05
20140214,1.51E-05
20140217,
20140218,1.38E-05
20140219,3.58E-05
20140220,2.87E-05
20140221,1.63E-05
20140224,2.54E-05
20140225,3.13E-05
20140226,3.33E-05
20140227,2.90E-05
20140228,3.53E-05
20140303,7.79E-05
20140304,7.03E-05
20140305,1.68E-05
20140306,1.30E-05
20140307,3.81E-05
20140310,2.35E-05
20140311,2.89E-05
20140312,3.80E-05
20140313,4.42E-05
20140314,4.58E-05
20140317,4.16E-05
20140318,1.91E-05
20140319,6.00E-05
20140320,2.57E-05
20140321,4.13E-05
20140324,4.75E-05
20140325,5.40E-05
20140326,4.53E-05
20140327,5.56E-05
20140328,3.18E-05
20140331,3.78E-05
20140401,1.74E-05
20140402,1.23E-05
20140403,1.49E-05
20140404,5.50E-05
20140407,4.67E-05
20140408,4.34E-05
20140409,2.66E-05
20140410,5.86E-05
20140411,8.04E-05
20140414,6.18E-05
20140415,9.56E-05
20140416,5.14E-05
20140417,2.24E-05
20140418,
20140421,1.14E-05
20140422,9.25E-06
20140423,1.32E-05
20140424,3.00E-05
20140425,3.00E-05
20140428,6.45E-05
20140429,2.63E-05
20140430,2.08E-05
20140501,2.35E-05
20140502,3.13E-05
20140505,3.49E-05
20140506,2.29E-05
20140507,6.31E-05
20140508,3.10E-05
20140509,2.90E-05
20140512,1.86E-05
20140513,1.07E-05
20140514,1.40E-05
20140515,4.81E-05
20140516,2.36E-05
20140519,1.62E-05
20140520,2.49E-05
20140521,2.30E-05
20140522,1.11E-05
20140523,3.44E-06
20140526,
20140527,1.24E-05
20140528,1.10E-05
20140529,9.86E-06
20140530,8.21E-06
20140602,1.21E-05
20140603,1.03E-05
20140604,8.01E-06
20140605,1.66E-05
20140606,5.37E-06
20140609,8.11E-06
20140610,8.12E-06
20140611,1.53E-05
20140612,1.76E-05
20140613,1.70E-05
20140616,1.80E-05
20140617,1.40E-05
20140618,2.27E-05
20140619,8.77E-06
20140620,5.30E-06
20140623,7.35E-06
20140624,1.89E-05
20140625,1.53E-05
20140626,2.19E-05
20140627,1.07E-05
20140630,8.33E-06
20140701,1.27E-05
20140702,6.28E-06
20140703,8.37E-06
20140704,
20140707,1.14E-05
20140708,2.33E-05
20140709,1.92E-05
20140710,4.20E-05
20140711,1.18E-05
20140714,1.30E-05
20140715,3.02E-05
20140716,1.50E-05
20140717,3.79E-05
20140718,1.54E-05
20140721,1.70E-05
20140722,1.23E-05
20140723,8.35E-06
20140724,7.61E-06
20140725,1.51E-05
20140728,1.73E-05
20140729,2.32E-05
20140730,4.06E-05
20140731,6.14E-05
20140801,6.10E-05
20140804,2.30E-05
20140805,6.70E-05
20140806,3.60E-05
20140807,4.90E-05
20140808,3.20E-05
20140811,1.50E-05
20140812,2.35E-05
20140813,2.03E-05
20140814,6.47E-06
20140815,5.90E-05
20140818,1.47E-05
20140819,5.93E-06
20140820,9.89E-06
20140821,6.84E-06
20140822,1.77E-05
20140825,1.14E-05
20140826,6.00E-06
20140827,6.19E-06
20140828,1.09E-05
20140829,7.79E-06
20140901,
20140902,1.27E-05
20140903,1.32E-05
20140904,1.60E-05
20140905,2.28E-05
20140908,1.34E-05
20140909,2.90E-05
20140910,2.38E-05
20140911,2.16E-05
20140912,2.18E-05
20140915,1.78E-05
20140916,1.93E-05
20140917,3.96E-05
20140918,1.24E-05
20140919,2.00E-05
20140922,2.06E-05
20140923,2.54E-05
20140924,1.82E-05
20140925,4.56E-05
20140926,3.41E-05
20140929,6.97E-05
20140930,4.09E-05
20141001,5.18E-05
20141002,5.22E-05
20141003,4.42E-05
20141006,4.33E-05
20141007,7.01E-05
20141008,7.94E-05
20141009,0.000112213
20141010,0.000113608
20141013,0.000128554
20141014,0.000135977
20141015,0.000448281
20141016,0.000318717
20141017,0.000114561
20141020,4.53E-05
20141021,3.71E-05
20141022,4.99E-05
20141023,7.05E-05
20141024,3.88E-05
20141027,4.45E-05
20141028,2.29E-05
20141029,6.35E-05
20141030,4.26E-05
20141031,3.56E-05
20141103,1.92E-05
20141104,2.72E-05
20141105,2.95E-05
20141106,1.77E-05
20141107,1.67E-05
20141110,8.11E-06
20141111,7.60E-06
20141112,1.54E-05
20141113,2.58E-05
20141114,1.18E-05
20141117,1.60E-05
20141118,8.04E-06
20141119,2.27E-05
20141120,1.32E-05
20141121,3.06E-05
20141124,8.10E-06
20141125,1.08E-05
20141126,3.74E-06
20141127,
20141128,8.68E-06
20141201,3.15E-05
20141202,1.29E-05
20141203,7.74E-06
20141204,2.07E-05
20141205,1.18E-05
20141208,2.91E-05
20141209,7.33E-05
20141210,5.98E-05
20141211,5.86E-05
20141212,7.50E-05
20141215,0.000153282
20141216,0.000150289
20141217,0.000165773
20141218,7.22E-05
20141219,3.15E-05
20141222,1.54E-05
20141223,1.05E-05
20141224,4.56E-06
20141225,
20141226,5.35E-06
20141229,5.81E-06
20141230,1.05E-05
20141231,2.99E-05
20150101,
20150102,6.22E-05
20150105,6.78E-05
20150106,9.08E-05
20150107,7.38E-05
20150108,3.74E-05
20150109,6.56E-05
20150112,7.04E-05
20150113,0.000118865
20150114,0.000128225
20150115,0.000122519
20150116,6.94E-05
20150119,
20150120,7.29E-05
20150121,8.50E-05
20150122,8.28E-05
20150123,3.19E-05
20150126,2.97E-05
20150127,8.83E-05
20150128,9.29E-05
20150129,8.78E-05
20150130,0.000111873
20150202,0.000129106
20150203,6.67E-05
20150204,6.10E-05
20150205,2.73E-05
20150206,5.03E-05
20150209,3.59E-05
20150210,3.17E-05
20150211,3.39E-05
20150212,1.76E-05
20150213,1.27E-05
20150216,
20150217,1.28E-05
20150218,1.81E-05
20150219,1.57E-05
20150220,3.32E-05
20150223,1.15E-05
20150224,1.39E-05
20150225,9.06E-06
20150226,1.70E-05
20150227,1.32E-05
20150228,
20150302,8.37E-06
20150303,2.25E-05
20150304,3.12E-05
20150305,1.34E-05
20150306,4.84E-05
20150309,1.73E-05
20150310,5.21E-05
20150311,2.84E-05
20150312,2.29E-05
20150313,4.88E-05
20150316,2.41E-05
20150317,3.15E-05
20150318,8.76E-05
20150319,2.84E-05
20150320,2.21E-05
20150323,1.15E-05
20150324,2.26E-05
20150325,4.25E-05
20150326,6.88E-05
20150327,3.23E-05
20150330,3.01E-05
20150331,3.89E-05
20150401,5.28E-05
20150402,2.42E-05
20150403,
20150406,2.96E-05
20150407,1.61E-05
20150408,4.46E-05
20150409,3.18E-05
20150410,8.27E-06
20150413,1.26E-05
20150414,2.47E-05
20150415,1.59E-05
20150416,1.59E-05
20150417,4.84E-05
20150420,2.60E-05
20150421,2.63E-05
20150422,2.40E-05
20150423,2.08E-05
20150424,1.35E-05
20150427,2.15E-05
20150428,2.68E-05
20150429,4.84E-05
20150430,5.44E-05
20150501,3.57E-05
20150504,1.27E-05
20150505,3.31E-05
20150506,5.75E-05
20150507,3.42E-05
20150508,3.56E-05
20150511,1.77E-05
20150512,5.27E-05
